order_item_id,order_id,order_date,order_status,item_status,user_id,country,city,product_id,product_name,category,brand,sale_price
130932,89904,2025-02-06,Complete,Complete,71824,United States,Lynchburg,3234,Lindy Bop 'Odette' Classy Vintage 1950s Black + Cream Collared Flared Swing Party Evening Dress,Dresses,Lindy Bop,46.9900016784668
130933,89904,2025-02-06,Complete,Complete,71824,United States,Lynchburg,3236,Allegra K Women Stretchy One Shoulder Pullover Cocktail Party Dress w Waistband Black M,Dresses,Allegra K,12.579999923706056
61891,42470,2025-02-06,Shipped,Shipped,33926,United Kingdom,Leicester,5985,Vintage Nautical World Map Printed Ivory Liquid Leggings Size Small/Medium,Leggings,Stella Elyse,25.989999771118164
47710,32766,2025-02-06,Processing,Processing,26130,France,Gex,2869,Paradox Women's Zip Neck Performance Base layer Top,Active,Paradox,29.989999771118164
158045,108565,2025-02-06,Complete,Complete,86952,China,Xiangtan,4787,7 For All Mankind Women's Roxanne Flood Jean,Jeans,7 For All Mankind,113.5500030517578
160729,110438,2025-02-06,Shipped,Shipped,88469,China,Linyi,14027,Oakley Frogskin Polarized Aviator Sunglasses,Accessories,Oakley,150.0
133946,91950,2025-02-06,Processing,Processing,73503,South Korea,Suwon City,21611,Element Young men's Pulaski Denim,Jeans,Element,79.449996948242173
145490,99899,2025-02-06,Processing,Processing,79951,South Korea,Asan City,13366,Reef - Easy Breezy Tie Side Bikini Bottom,Swim,Reef,31.0
145491,99899,2025-02-06,Processing,Processing,79951,South Korea,Asan City,7254,Pendleton Women's Carrie Skirt,Skirts,Pendleton,84.089996337890625
31876,21875,2025-02-06,Processing,Processing,17501,Spain,Zaragoza,9221,Classic Colored Argyle Plaid 6 Pack Ladies Assorted Crew Socks,Socks & Hosiery,Luxury Divas,19.989999771118164
31877,21875,2025-02-06,Processing,Processing,17501,Spain,Zaragoza,9845,Stan Herman Women's Snow Flurries Robe,Sleep & Lounge,Stan Herman,44.299999237060554
31878,21875,2025-02-06,Processing,Processing,17501,Spain,Zaragoza,2460,Columbia Sportswear Women's Fern Creek Vest,Active,Columbia,49.9900016784668
31879,21875,2025-02-06,Processing,Processing,17501,Spain,Zaragoza,14795,Momo Maternity Women's Wool Blend 'Lauren' Belted Coat with Hood,Maternity,Momo Maternity,184.0
145974,100253,2025-02-06,Shipped,Shipped,80233,China,Beijing,8996,36 Stirrup Legwarmers94,Socks & Hosiery,Body Wrappers,8.25
145975,100253,2025-02-06,Shipped,Shipped,80233,China,Beijing,2517,Champion Women's Absolute Workout Short,Active,Champion,216.80000305175781
8783,5978,2025-02-06,Cancelled,Cancelled,4789,China,Xingtai,18668,Diabetic Care Quarter Socks,Active,Diabetic Care,14.949999809265137
16994,11631,2025-02-06,Cancelled,Cancelled,9353,China,NanNing,14654,Jules & Jim Women's Maternity  Pant,Maternity,Jules & Jim,48.450000762939446
47301,32480,2025-02-06,Processing,Processing,25908,South Korea,Seoul,8330,Kuhl Women's Flight Jacket,Outerwear & Coats,Kuhl,159.94999694824219
134960,92661,2025-02-06,Shipped,Shipped,74080,China,Xingtai,18109,Champion Mens Jersey Short,Active,Champion,25.989999771118164
134961,92661,2025-02-06,Shipped,Shipped,74080,China,Xingtai,23552,Royal Robbins Men's Myriad Shorts,Shorts,Royal Robbins,62.0
111196,76387,2025-02-06,Complete,Complete,61027,Australia,Melbourne,7637,Mac & Jac Women's Tie Front Jacket,Blazers & Jackets,Mac & Jac,89.989997863769531
5565,3774,2025-02-06,Complete,Complete,3023,China,Changsha,15213,Tolani Women's Maternity Ginger Dress,Maternity,Tolani,133.5
5566,3774,2025-02-06,Complete,Complete,3023,China,Changsha,3591,Ever Pretty Women's Ella Classic Long Dress,Dresses,Ever-Pretty,69.0
5567,3774,2025-02-06,Complete,Complete,3023,China,Changsha,6195,Ladies Rose Floral Print Fake Jean Full Leggings Stretchy Footless Brown Small,Leggings,SK Hat shop,12.949999809265137
5568,3774,2025-02-06,Complete,Complete,3023,China,Changsha,1109,Ed Garments Women's Corporate Performance Jewel Neck Cardigan. 040,Sweaters,Ed Garments,39.9900016784668
26909,18466,2025-02-06,Complete,Complete,14724,South Korea,Geoje city,17049,New U.s. Polo Assn. Men's Double Stripe Classic Cotton Polo Pique / Navy,Tops & Tees,U.S. Polo Assn.,46.0
26910,18466,2025-02-06,Complete,Complete,14724,South Korea,Geoje city,20530,Allegra K Men Sleeveless Drawstring Hooded Button up Waistcoat Gray S,Suits & Sport Coats,Allegra K,15.699999809265137
142804,98012,2025-02-06,Cancelled,Cancelled,78387,United States,Bel Air North,13193,JAG Women's Swimwear Mesh Attack No Worries Tankini Top,Swim,JAG,72.0
142805,98012,2025-02-06,Cancelled,Cancelled,78387,United States,Bel Air North,10958,Calvin Klein Women's Seductive Comfort Bikini Underwear with Lace,Intimates,Calvin Klein,26.0
142806,98012,2025-02-06,Cancelled,Cancelled,78387,United States,Bel Air North,3048,Royal Robbins Women's Kick Back Crossover Long Sleeve Shirt,Active,Royal Robbins,35.950000762939453
92149,63346,2025-02-06,Returned,Returned,50604,United States,New York,28319,Kangol Men's Wool 504 Cap,Accessories,Kangol,44.0
115836,79543,2025-02-06,Returned,Returned,63593,China,Yichun,4043,BCBGMAXAZRIA Women's Adele Petite Printed Wrap Dress,Dresses,BCBGMAXAZRIA,111.98999786376952
115837,79543,2025-02-06,Returned,Returned,63593,China,Yichun,4104,Allegra K Lady Crochet Flower Waist Sleeveless Romper Apricot XS,Jumpsuits & Rompers,Allegra K,13.380000114440918
170575,117204,2025-02-06,Complete,Complete,93880,Brasil,Duque de Caxias,10367,Champion Women's Vented Sports Bra,Intimates,Champion,32.0
170576,117204,2025-02-06,Complete,Complete,93880,Brasil,Duque de Caxias,1047,D.E.P.T. Women's Top Knit Wrap Cardigan Sweater,Sweaters,D.E.P.T.,56.270000457763672
87241,59954,2025-02-06,Processing,Processing,47917,United States,Irvine,26828,Pendleton Men's Chief Joseph Terry Velore Bathrobe,Sleep & Lounge,Pendleton,124.59999847412108
27289,18740,2025-02-06,Complete,Complete,14954,United States,Las Vegas,26192,Fruit of the Loom Big Men Classic White Boxers - 3 Pack,Underwear,Fruit of the Loom,13.949999809265137
134819,92563,2025-02-06,Complete,Complete,73999,United States,Caldwell,23369,Plugg Jeans Co. Men's Belted Cargo Shorts,Shorts,Plugg Jeans Co.,35.0
13926,9506,2025-02-06,Shipped,Shipped,7659,China,Huaian,13258,La Leela Multicolor Hand Embroidered Kurta Beach Tunic,Swim,La Leela,27.989999771118164
178345,122573,2025-02-06,Shipped,Shipped,98095,South Korea,Seoul,6801,2B Braided Belt Short,Shorts,2b by bebe,29.950000762939453
178346,122573,2025-02-06,Shipped,Shipped,98095,South Korea,Seoul,10148,Women's 3 - Pc. Guide Gear Microfleece Gift Set,Sleep & Lounge,Guide Gear,24.989999771118164
160878,110544,2025-02-06,Cancelled,Cancelled,88564,China,Nanchang,20097,Electric Stormbreaker II Jacket - Men's,Suits & Sport Coats,Electric,64.989997863769531
53006,36374,2025-02-06,Processing,Processing,29050,Brasil,Porangatu,10073,Capelli Cheeky Monkeys PJ Pants,Sleep & Lounge,Capelli New York,15.949999809265137
7619,5177,2025-02-06,Processing,Processing,4181,United States,Port Charlotte,9929,Midnight by Carole Hochman Women's Modern Comfort Pajama,Sleep & Lounge,Carole Hochman,67.4000015258789
7620,5177,2025-02-06,Processing,Processing,4181,United States,Port Charlotte,4538,LOVEsick Black Zipper Super Skinny Jeggings,Jeans,Hot Topic,39.5
38839,26629,2025-02-06,Returned,Returned,21255,South Korea,Daegu Metropolitan City,25046,LRG No Show Sock,Socks,LRG,3.9500000476837158
35228,24165,2025-02-06,Complete,Complete,19285,Japan,Tokyo,22197,Bullhead Mens Dillon Skinny Chino Dark Shadow Pants,Pants,Bullhead,31.989999771118164
140678,96586,2025-02-06,Shipped,Shipped,77259,United Kingdom,Westoning,24249,Carhartt Mens Tall Waterproof Breathable Coat,Outerwear & Coats,Carhartt,164.94999694824219
90164,61973,2025-02-06,Shipped,Shipped,49501,United States,New York,13191,Bloom's Outlet Sexy Leopard Halter Top & Scrunch Butt Bottom Bikini w/ Blue Ruffle Lace Swimwear BN37LPB One Size Leopard,Swim,Bloom's Outlet,21.989999771118164
125013,85833,2025-02-06,Complete,Complete,68566,United States,Orangetree,9283,Snoozies Women's Fall Mongolian Footies,Socks & Hosiery,Snoozies,14.989999771118164
125014,85833,2025-02-06,Complete,Complete,68566,United States,Orangetree,6511,Calvin Klein Jeans Women's Pocket And Seam Short,Shorts,Calvin Klein Jeans,13.3100004196167
25473,17479,2025-02-06,Shipped,Shipped,13962,United States,Meridian,10583,Bali Women's Passion for Comfort Wirefree Bra,Intimates,Bali,36.0
125514,86177,2025-02-06,Shipped,Shipped,68826,China,Zhongshan,3654,Karen Kane Women's Button Up Shirred Dress,Dresses,Karen Kane,69.870002746582031
153297,105260,2025-02-06,Shipped,Shipped,84215,Japan,Xiaoping City,18099,Men's UA EVO ColdGearÂ® Fitted Longsleeve Crew Tops by Under Armour,Active,Under Armour,49.950000762939446
8963,6096,2025-02-06,Processing,Processing,4880,China,Shanghai,16805,Polo Ralph Lauren Men's Custom Fit Crossed Flags Big Pony Polo,Tops & Tees,Ralph Lauren,95.0
174717,120082,2025-02-06,Processing,Processing,96144,United States,Houston,24263,Eddie Bauer Eddie's Signature Fleece Full-Zip Hoodie,Outerwear & Coats,Eddie Bauer,54.950000762939446
125558,86205,2025-02-06,Cancelled,Cancelled,68851,China,Beijing,6616,Mango Women's Pleated Shorts - Pol,Shorts,MANGO,34.9900016784668
111045,76279,2025-02-06,Cancelled,Cancelled,60942,China,Xinyang,442,Allegra K Lady Boat Neck Korea Style Black White Striped Shirt M,Tops & Tees,Allegra K,12.300000190734863
100366,68978,2025-02-06,Shipped,Shipped,55164,China,Baoding,27271,Boxercraft Red/Blue/Yellow/Gree... Plaid Flannel Pant Button Close-Fly with Pockets - Cozy and Comfortable,Sleep & Lounge,Boxercraft,25.0
174183,119716,2025-02-06,Cancelled,Cancelled,95857,China,Shanghai,27488,Speedo Men's Lifeguard Polyester Microfiber Solid Volley 20 Watershort,Swim,Speedo,36.0
174184,119716,2025-02-06,Cancelled,Cancelled,95857,China,Shanghai,18733,Russell Athletics Men's Taped Warm Up Pant,Active,Russell Athletic,35.0
162685,111796,2025-02-06,Processing,Processing,89542,China,Beijing,20011,Joseph Abboud Mens Taupe Herringbone Wool Sport Coat Jacket,Suits & Sport Coats,Joseph Abboud,169.99000549316406
75715,52035,2025-02-06,Shipped,Shipped,41580,United States,Norfolk,12864,Speedo Women's Aqua Sites Endurance+ Flyback Performance Swimsuit,Swim,Speedo,82.0
172862,118783,2025-02-06,Cancelled,Cancelled,95134,Germany,Grevenbroich,13809,Women's Italian Silk Lined Leather Gloves By Fratelli Orsini (27 colors),Accessories,Fratelli Orsini,75.949996948242173
172863,118783,2025-02-06,Cancelled,Cancelled,95134,Germany,Grevenbroich,1316,Calvin Klein Women's MSY Zebra Flyaway,Sweaters,Calvin Klein,119.5
172864,118783,2025-02-06,Cancelled,Cancelled,95134,Germany,Grevenbroich,150,Next Level 6640 NL Lady CVC Deep V Tee,Tops & Tees,Next Level,20.989999771118164
159973,109927,2025-02-06,Cancelled,Cancelled,88071,United States,Diamond Bar,680,Ulla Popken Plus Size Lace Trim Pintuck Blouse,Tops & Tees,Ulla Popken,69.0
18883,12938,2025-02-06,Shipped,Shipped,10402,China,Fuyang,27539,Mens Fitted Racing 3/4 Length Jammer,Swim,Gary Majdell Sport,21.969999313354489
25079,17216,2025-02-06,Shipped,Shipped,13741,United States,Princeton,10542,Glamorise Women's Active Comfort Wrap Bra,Intimates,Glamorise,31.989999771118164
172807,118750,2025-02-06,Shipped,Shipped,95106,Belgium,Mechelen,21467,Wrangler Men's Big Rugged Wear Stretch Jean Stonewashed 52x28,Jeans,Wrangler,43.880001068115234
172808,118750,2025-02-06,Shipped,Shipped,95106,Belgium,Mechelen,26212,Ed Hardy Men's Premium Bold Eagle Boxer Brief,Underwear,Ed Hardy,14.989999771118164
18341,12562,2025-02-06,Complete,Complete,10112,Brasil,null,24153,Alpha N-2B Short Waist Parka,Outerwear & Coats,Alpha Industries,162.0
78447,53913,2025-02-06,Complete,Complete,43058,Germany,Koblenz,27686,Sons Of Anarchy Red Block Reaper Mens Swim Boardshorts,Swim,Sons Of Anarchy,40.0
78448,53913,2025-02-06,Complete,Complete,43058,Germany,Koblenz,27272,N2N Bodywear Dream Hoodie,Sleep & Lounge,N2N Bodywear,34.0
27520,18903,2025-02-06,Complete,Complete,15090,China,Shangrao,5123,Calvin Klein Jeans Women's Ultimate Skinny Power Stretch Corduroy Pant,Pants & Capris,Calvin Klein Jeans,79.5
27521,18903,2025-02-06,Complete,Complete,15090,China,Shangrao,741,Allegra K Allegra K Women Point Collar Button up Flower Print Beige Chiffon Black Shirt S,Tops & Tees,Allegra K,10.100000381469728
4345,2945,2025-02-07,Cancelled,Cancelled,2351,China,Suzhou,25689,2(x)ist Men's Touch No Show Brief,Underwear,2(x)ist,24.0
9665,6578,2025-02-07,Complete,Complete,5301,South Korea,Daegu Metropolitan City,28148,Timoteo Speedster Swim Trunks - Grey,Swim,Timoteo,48.950000762939446
21992,15087,2025-02-07,Processing,Processing,12107,South Korea,Yangsan City,151,Myne Women's Demi Blouse,Tops & Tees,Myne,172.0
21993,15087,2025-02-07,Processing,Processing,12107,South Korea,Yangsan City,4968,MiH Jeans Women's Boston Jean,Jeans,MiH Jeans,181.5
162452,111630,2025-02-07,Cancelled,Cancelled,89406,United States,Tavares,5065,Siwy Denim Womens Rose,Jeans,Siwy,50.0
38279,26249,2025-02-07,Cancelled,Cancelled,20956,China,Lan'Zhou,2813,Woman Within Plus Size Petite pants in sports knit,Active,Woman Within,24.989999771118164
110870,76155,2025-02-07,Cancelled,Cancelled,60845,Brasil,Niterói,22672,7 For All Mankind Men's Austyn Twill Pant,Pants,7 For All Mankind,169.0
45517,31259,2025-02-07,Complete,Complete,24933,Germany,Syke,11074,Vanity Fair Women's Perfectly Yours Seamfree Tailored Brief,Intimates,Vanity Fair,8.5
45518,31259,2025-02-07,Complete,Complete,24933,Germany,Syke,972,Mocha Ladies Wrap Around Cropped Sleeves Cardigan Shawl Collar,Sweaters,FineBrandShop,8.5
10088,6861,2025-02-07,Processing,Processing,5531,China,Shanghai,3303,LnLClothing Ladies Fashion Over Size Collar / Cable Knit Sweater Dress ID.62009.BL.35C,Dresses,LnLClothing,7.9899997711181632
22866,15692,2025-02-07,Cancelled,Cancelled,12556,United States,Imperial,10952,Vanity Fair Women's True Comfort Cotton Stretch  Five-pack Brief #13340,Intimates,Vanity Fair,25.0
22867,15692,2025-02-07,Cancelled,Cancelled,12556,United States,Imperial,12199,VIVILLI Sexy Bikini Babydoll-Black,Intimates,VIVILLI,33.0
112907,77543,2025-02-07,Complete,Complete,61996,United States,Chula Vista,5664,Vince Camuto Women's Skinny Cuffed Cropped Pant,Pants & Capris,Vince Camuto,79.0
155037,106435,2025-02-07,Shipped,Shipped,85198,China,Qujing,1053,Sofie Women's 100% Cashmere Waterfall Cashmere Cardigan Sweater,Sweaters,Sofie,175.0
135820,93248,2025-02-07,Returned,Returned,74543,Germany,Geseke,2876,Love Dance Full-Length Junior Sweat Pants,Active,Activewear Apparel,24.989999771118164
135821,93248,2025-02-07,Returned,Returned,74543,Germany,Geseke,9572,Calvin Klein Womens Essentials With Satin Sleep V-neck Convertible Sleep Chemise,Sleep & Lounge,Calvin Klein,42.0
27822,19114,2025-02-07,Shipped,Shipped,15274,China,Beijing,19529,Buffalo by David Bitton Men's Filip Sweater,Sweaters,Buffalo by David Bitton,119.0
96977,66632,2025-02-07,Complete,Complete,53260,China,Beijing,11288,Ardyss Slimming Corset - Latex Vest Vedette Style 28,Intimates,Ardyss,88.0
30701,21069,2025-02-07,Cancelled,Cancelled,16870,Brasil,Abaetetuba,25981,2(x)ist Men's Tartan No Show Trunk,Underwear,2(x)ist,24.0
134865,92592,2025-02-07,Returned,Returned,74025,China,Taizhou,4428,Lucky Brand Women's Wescoat Sweet N Low Five-Pocket Jean,Jeans,Lucky Brand,99.0
128805,88437,2025-02-07,Shipped,Shipped,70640,China,Wenzhou,19065,Psycho Bunny Men's Classic Merino Wool V-Neck Sweater,Sweaters,Psycho Bunny,82.5
70522,48445,2025-02-07,Cancelled,Cancelled,38661,South Korea,Daegu Metropolitan City,1018,Collections Etc - Carol Floral Paisley 3/4 Sleeve Cardigan,Sweaters,Samanthas Style Shoppe,12.970000267028809
112561,77310,2025-02-07,Cancelled,Cancelled,61773,Brasil,Salvador,16594,Las Vegas Casino Black Dress Western Shirt Benny's,Tops & Tees,Benny's,34.9900016784668
112562,77310,2025-02-07,Cancelled,Cancelled,61773,Brasil,Salvador,25974,Diesel Men's Breddox Fresh and Bright Trunk,Underwear,Diesel,26.0
112563,77310,2025-02-07,Cancelled,Cancelled,61773,Brasil,Salvador,22894,Izod Mens Cargo Shorts,Shorts,IZOD,23.989999771118164
93023,63946,2025-02-07,Cancelled,Cancelled,51076,China,Zhengzhou,22503,Perry Ellis Portfolio Neo-luxe Dress Pants,Pants,Perry Ellis,16.75
21048,14452,2025-02-07,Returned,Returned,11619,China,Shanghai,25951,Hanes White Brief (7-Pack for larger sizes),Underwear,Hanes,22.0
21049,14452,2025-02-07,Returned,Returned,11619,China,Shanghai,20140,Paul Malone Wedding Vest Set Silver Black 4pcs Tuxedo Vest + Necktie + Hanky + 2 Cufflinks,Suits & Sport Coats,Paul Malone,47.900001525878906
13168,9004,2025-02-07,Shipped,Shipped,7254,China,Zhaoqing,23200,French Connection Men's Shirting Shorts,Shorts,French Connection,68.0
163243,112175,2025-02-07,Shipped,Shipped,89852,Spain,Tàrrega,28336,Premium Original Blank Flexfit V-Flexfit Cotton Twill Fitted Hat Cap Flex Fit 5001,Accessories,Flexfit,14.949999809265137
163244,112175,2025-02-07,Shipped,Shipped,89852,Spain,Tàrrega,22800,Talos Men's Cotton Cargo Short,Shorts,Talos,16.0
79519,54648,2025-02-07,Processing,Processing,43642,China,Changsha,4526,7 For All Mankind Women's Petite Dojo Short Inseam Jean in Midnight New York Dark,Jeans,7 For All Mankind,169.0
62344,42782,2025-02-07,Shipped,Shipped,34167,Germany,Bottrop,19341,Port & Company PC61M Mock Turtleneck,Sweaters,Port & Company,23.479999542236328
159346,109487,2025-02-07,Shipped,Shipped,87693,United Kingdom,Stevenage,16260,DC Men's Rockstar Shifter Short Sleeve Tee,Tops & Tees,DC,24.0
159347,109487,2025-02-07,Shipped,Shipped,87693,United Kingdom,Stevenage,24841,Icebreaker Men's Ski+id OTC Socks,Socks,Icebreaker,25.950000762939453
113341,77823,2025-02-07,Shipped,Shipped,62223,Germany,Berlin,8421,Kristen Blake Women's Double Breasted Peacoat,Outerwear & Coats,Kristen Blake,102.91999816894533
36052,24744,2025-02-07,Cancelled,Cancelled,19739,China,Yan'an,26881,Toddland Men's Rich Folks Pajama Jacket,Sleep & Lounge,Toddland,33.599998474121094
42808,29410,2025-02-07,Shipped,Shipped,23448,United States,Coral Terrace,2890,Moon Shine Attitude Attire Muddy Girl Zipper Front Camo Sleeves Black,Active,Moon Shine Attitude Attire,39.9900016784668
21339,14654,2025-02-07,Complete,Complete,11792,France,Chanceaux-sur-Choisille,23106,Quiksilver Neolithic Hybrid Short - Men's,Shorts,Quiksilver,58.0
155004,106414,2025-02-07,Shipped,Shipped,85175,China,Xingtai,858,Curve Appeal Long Sleeve Cardigan with Asymmetrical Hem,Sweaters,Curve Appeal,24.25
155005,106414,2025-02-07,Shipped,Shipped,85175,China,Xingtai,4168,Allegra K S Solid Army Green Ruffled Self Tie Jumpsuit for Ladies,Jumpsuits & Rompers,Allegra K,14.239999771118164
84855,58334,2025-02-07,Cancelled,Cancelled,46565,China,Guangzhou,8611,Cole Haan Women's Taffeta Down Coat,Outerwear & Coats,Cole Haan,250.69000244140625
51702,35485,2025-02-07,Cancelled,Cancelled,28346,France,Toulon,21108,Diesel - Mens Larkee 0888B Denim Jeans,Jeans,Diesel,176.0
51703,35485,2025-02-07,Cancelled,Cancelled,28346,France,Toulon,27160,Majestic International Men's Patrician Long Sleeve Pajama,Sleep & Lounge,Majestic International,139.86000061035156
117349,80580,2025-02-07,Returned,Returned,64410,United States,Winston-Salem,11369,Bust-to-Knee Bodyshaping Underpants,Intimates,Slim N Lift,12.989999771118164
117350,80580,2025-02-07,Returned,Returned,64410,United States,Winston-Salem,6665,Dallin Chase Women's Felix Short,Shorts,Dallin Chase,25.0
160378,110205,2025-02-07,Cancelled,Cancelled,88290,China,Zhongshan,24274,Nautica Big & Tall Microfiber Jacket,Outerwear & Coats,Nautica,99.5
47536,32652,2025-02-07,Cancelled,Cancelled,26044,United States,Palm Harbor,17630,RetroFit Men's Long Sleeve Pullover Hoodie Sweater Striped Maroon/Black,Fashion Hoodies & Sweatshirts,Retrofit,21.979999542236328
47537,32652,2025-02-07,Cancelled,Cancelled,26044,United States,Palm Harbor,23042,Wolverine Men's Hammerloop 5 Pocket Short,Shorts,Wolverine,36.0
94224,64753,2025-02-07,Processing,Processing,51714,Brasil,Taquara,12878,Roxy Juniors Endless Summer Boardshort,Swim,Roxy,42.0
23567,16184,2025-02-07,Complete,Complete,12926,Brasil,Cuiabá,11328,Waist Cincher Shaper Slimmer (2XL-10 Beige),Intimates,Under Moments,17.0
87776,60318,2025-02-07,Shipped,Shipped,48211,China,Suqian,20137,Ralph Lauren Mens Silver Gray Solid Sport Coat Jacket,Suits & Sport Coats,Ralph Lauren,119.98999786376952
56447,38751,2025-02-07,Complete,Complete,30952,China,Pingliang,6561,KUT from the Kloth Women's Natalie Bermuda,Shorts,KUT from the Kloth,58.0
55571,38151,2025-02-07,Cancelled,Cancelled,30462,Brasil,Nova Venécia,3626,Allegra K Lady Stripes Stretchy Dolman Sleeve Loose Upper Dress Dark Red XS,Dresses,Allegra K,9.869999885559082
9210,6267,2025-02-07,Complete,Complete,5034,Brasil,Brumadinho,6775,Allegra K Women Dots Print Knot Waist Black Pleated Short Shorts Black XS,Shorts,Allegra K,9.0600004196167
135096,92748,2025-02-07,Shipped,Shipped,74153,United States,Clayton,22072,Polo Ralph Lauren Mens Big & Tall Cargo Pants,Pants,Polo Ralph Lauren,98.0
23826,16369,2025-02-07,Complete,Complete,13075,China,Dongguan,27702,Bottoms Out Men's Stripe Swim Short,Swim,Bottoms Out,29.989999771118164
89201,61293,2025-02-07,Shipped,Shipped,48967,China,Fuxin,9825,Karen Nueburger Women's Glass Slipper 3/4 Sleeve Henley Nightshirt,Sleep & Lounge,Karen Nueburger,48.0
89202,61293,2025-02-07,Shipped,Shipped,48967,China,Fuxin,3711,Allegra K Woman Red Lace Upper Stretchy Close-fitting Straight Summer Patchwork Dress XS,Dresses,Allegra K,8.3900003433227557
136834,93936,2025-02-07,Processing,Processing,75071,United States,Powder Springs,9370,Berkshire Queen Silky Sheer Support Pantyhose - Control Top Sandalfoot 4417,Socks & Hosiery,Berkshire,8.9499998092651367
136835,93936,2025-02-07,Processing,Processing,75071,United States,Powder Springs,15092,A Pea in the Pod Collection: AG Jeans Secret Fit Belly(r) 5 Pocket Maternity Jeans,Maternity,AG Jeans,215.0
136836,93936,2025-02-07,Processing,Processing,75071,United States,Powder Springs,1168,Mango Women's Turtleneck Essential Jumper - Dancer,Sweaters,MANGO,29.989999771118164
136837,93936,2025-02-07,Processing,Processing,75071,United States,Powder Springs,10057,Eileen West Women's Winter Star Pajama,Sleep & Lounge,Eileen West,74.0
35307,24217,2025-02-07,Shipped,Shipped,19328,China,Shanghai,25176,Stacy Adams Mens 2-pack Tuxedo Silky Socks,Socks,Stacy Adams,10.0
172849,118778,2025-02-07,Cancelled,Cancelled,95129,United States,Murrieta,5302,Carhartt Women's Curvy Fit Tomboy Cropped Jean,Pants & Capris,Carhartt,55.380001068115234
172850,118778,2025-02-07,Cancelled,Cancelled,95129,United States,Murrieta,13320,Hermanny By Vix Women's Peacock One Piece Swimsuit,Swim,Hermanny by ViX,111.0
172851,118778,2025-02-07,Cancelled,Cancelled,95129,United States,Murrieta,6325,Carhartt Women's Trail Active Short,Shorts,Carhartt,52.590000152587891
172852,118778,2025-02-07,Cancelled,Cancelled,95129,United States,Murrieta,7249,Carhartt Women's Trail Skirt,Skirts,Carhartt,60.970001220703125
131776,90477,2025-02-07,Processing,Processing,72300,United States,Cabot,10537,Hot Milk Women's Luminous Bra,Intimates,HOTmilk,59.0
131777,90477,2025-02-07,Processing,Processing,72300,United States,Cabot,13314,Volcom Juniors Vintage Find Underwire Halter Top,Swim,Volcom,29.5
58488,40134,2025-02-07,Complete,Complete,32028,China,Baotou,27763,Quiksilver Men's Dissolve Boardshort,Swim,Quiksilver,62.0
58489,40134,2025-02-07,Complete,Complete,32028,China,Baotou,18111,Hanes Men's 10-Pack Classics Cushion Crew Socks 6-12,Active,Hanes,20.0
58490,40134,2025-02-07,Complete,Complete,32028,China,Baotou,18245,Hot Chillys Men's Peach Fly Bottom,Active,Hot Chillys,35.0
177212,121779,2025-02-07,Cancelled,Cancelled,97459,Germany,Köln,7731,Allegra K Ladies Front Opening Capri Sleeve Chain Shoulder Decor Blazer Black XS,Blazers & Jackets,Allegra K,14.779999732971191
121426,83357,2025-02-07,Processing,Processing,66613,China,Shanghai,24420,Kenneth Cole Reaction Men's Trench Coat Jacket,Outerwear & Coats,Kenneth Cole REACTION,59.9900016784668
59832,41045,2025-02-07,Processing,Processing,32781,China,Handan,611,Allegra K Women Scoop Neck Long Sleeves Black Loose Tunic Shirt S,Tops & Tees,Allegra K,11.909999847412108
36284,24908,2025-02-07,Shipped,Shipped,19856,China,Xi'an,23237,Quiksilver Cypher Brigg 4-Way Stretch Boardshort - Gunmetal,Shorts,Quiksilver,62.0
47271,32461,2025-02-07,Shipped,Shipped,25895,Brasil,Belém,27372,State O Maine Solid Kimono,Sleep & Lounge,State O Maine,31.899999618530277
38937,26693,2025-02-07,Shipped,Shipped,21309,Brasil,Grajaú,26398,Mundo Unico Men's Suspensor Intenso Boxer,Underwear,Mundo Unico,23.0
79548,54671,2025-02-07,Cancelled,Cancelled,43661,China,Yulin,6914,O'Neill Ellie,Shorts,O'Neill,27.680000305175781
149707,102809,2025-02-07,Shipped,Shipped,82303,United States,Malden,7861,Allegra K Women Striped Long Sleeve Cropped Autumn Coat Black White XS,Blazers & Jackets,Allegra K,11.659999847412108
128298,88074,2025-02-07,Complete,Complete,70354,Australia,Perth,17151,DC Men's RD Alumni Crew Fleece,Fashion Hoodies & Sweatshirts,DC,50.0
31067,21317,2025-02-07,Cancelled,Cancelled,17056,United States,Matthews,27071,Angry Birds Men's Microfleece Sleep Set,Sleep & Lounge,Angry Birds,50.0
170276,117000,2025-02-07,Processing,Processing,93732,United States,Norman,2787,adidas Women's Cotton Fleece Pant,Active,adidas,40.0
40330,27682,2025-02-07,Returned,Returned,22057,United States,El Paso,24222,Sierra Designs Men's Hurricane HP Accelerator Jacket,Outerwear & Coats,Sierra Designs,98.949996948242173
40331,27682,2025-02-07,Returned,Returned,22057,United States,El Paso,17791,Brixton Men's Fuse Raglan Hooded Sweatshirt,Fashion Hoodies & Sweatshirts,Brixton,57.950000762939446
134051,92014,2025-02-07,Shipped,Shipped,73546,Brasil,Porto Ferreira,20856,Southpole Men's Stretch Denim With Crinkle And Pocket Detail,Jeans,Southpole,25.0
134052,92014,2025-02-07,Shipped,Shipped,73546,Brasil,Porto Ferreira,17552,Alpinestar Men's Wrex Hoodie Navy Blue,Fashion Hoodies & Sweatshirts,Alpinestars,56.959999084472656
